data.date,data.resultSet.recipients_matched.0.ALLOW_PHIS_SIMULATION_WOMBAT,data.resultSet.recipients_matched.1.BLOC_SEC_BLACKLIST_QUARANTINE,data.resultSet.recipients_matched.10.BLOCK_SPAM_POSITIVE,data.resultSet.recipients_matched.11.BLOCK_SPAM_SDR_AWFUL,data.resultSet.recipients_matched.12.BLOCK_SPAM_SDR_AWFUL_RLUZYGAS,data.resultSet.recipients_matched.13.BLOCK_SPAM_SDR_POOR,data.resultSet.recipients_matched.14.BLOCK_SPAM_SDR_POOR_RLUZYGAS,data.resultSet.recipients_matched.15.BLOCK_SPAM_SUSPECT,data.resultSet.recipients_matched.16.BLOCK_YAMMER,data.resultSet.recipients_matched.17.DMARC_FAILURE,data.resultSet.recipients_matched.18.ESTUDIO_POSITIVO_SPAM,data.resultSet.recipients_matched.19.ESTUDIO_SUSPECTED_SPAM,data.resultSet.recipients_matched.2.BLOCK_SEC_ANTIVIRUS,data.resultSet.recipients_matched.20.MON_EIC_MAIL_CHIMP,data.resultSet.recipients_matched.21.MON_EIC_O365,data.resultSet.recipients_matched.22.MON_WL_AS_IP_DMARC,data.resultSet.recipients_matched.23.MONITOR_GRAYMAIL_NONE,data.resultSet.recipients_matched.24.MONITOR_GRAYMAIL_ZERO,data.resultSet.recipients_matched.25.MONITOR_WL_AS_IP_POS,data.resultSet.recipients_matched.26.MONITOR_WL_AS_IP_SUS,data.resultSet.recipients_matched.27.SPF_HARDFAIL,data.resultSet.recipients_matched.28.URL_QUARANTINE_MALICIOUS,data.resultSet.recipients_matched.3.BLOCK_SEC_Asunto_Mail_Delivered,data.resultSet.recipients_matched.4.BLOCK_SEC_BITCOIN,data.resultSet.recipients_matched.5.BLOCK_SEC_BLACKLIST_SOC_SPAM_INFO,data.resultSet.recipients_matched.6.BLOCK_SEC_EIC_Repsol,data.resultSet.recipients_matched.7.BLOCK_SEC_EIC_resto,data.resultSet.recipients_matched.8.BLOCK_SEC_extensiones_Peligrosas,data.resultSet.recipients_matched.9.BLOCK_SEC_MIME_Type_peligrosos,data.type,meta.totalCount,source_file
19/07/2024,16,87,14138,763,9,1282,2,4225,81784,1568,70,15,378,14,6,13,4619,2586,24,47,749,828,6788,3,22,29,84,47,3,mail_content_filter_incoming,8,20240719-PRO-ICF.json
20/07/2024,14,93,14139,783,4,1284,6,4221,81777,1574,65,16,378,13,8,23,4617,2589,29,57,748,827,6786,0,22,29,65,39,0,mail_content_filter_incoming,0,20240720-PRO-ICF.json
21/07/2024,22,89,14142,771,0,1275,0,4232,81789,1579,57,16,376,19,9,12,4618,2584,21,49,762,828,6785,0,35,28,78,45,0,mail_content_filter_incoming,0,20240721-PRO-ICF.json
22/07/2024,12,90,14139,770,0,1281,0,4223,81790,1568,64,9,391,7,25,11,4620,2578,32,39,752,828,6795,8,32,26,85,45,0,mail_content_filter_incoming,0,20240722-PRO-ICF.json
23/07/2024,28,94,14131,780,6,1290,1,4227,81790,1574,68,5,391,16,6,21,4622,2589,20,55,749,839,6802,0,24,22,65,49,1,mail_content_filter_incoming,4,20240723-PRO-ICF.json
24/07/2024,19,91,14147,763,10,1286,0,4230,81781,1575,67,6,373,19,11,4,4616,2583,35,47,750,820,6792,2,36,21,79,40,0,mail_content_filter_incoming,5,20240724-PRO-ICF.json
25/07/2024,9,104,14131,783,6,1281,0,4215,81783,1565,70,1,379,1,21,12,4614,2586,27,47,748,821,6787,0,18,40,65,33,2,mail_content_filter_incoming,7,20240725-PRO-ICF.json
26/07/2024,24,106,14141,771,4,1294,3,4223,81790,1580,63,14,389,11,20,21,4612,2581,22,51,762,834,6785,0,38,23,79,32,1,mail_content_filter_incoming,0,20240726-PRO-ICF.json
27/07/2024,23,98,14133,773,0,1277,5,4217,81793,1566,53,6,378,11,22,8,4614,2589,20,51,749,827,6803,3,27,22,78,37,6,mail_content_filter_incoming,0,20240727-PRO-ICF.json
28/07/2024,22,102,14141,780,3,1290,10,4226,81781,1573,61,3,378,9,21,10,4623,2593,24,52,759,838,6804,4,21,22,65,45,0,mail_content_filter_incoming,0,20240728-PRO-ICF.json
29/07/2024,21,107,14133,773,8,1287,0,4215,81784,1580,72,19,379,11,26,10,4619,2590,24,41,754,824,6788,0,19,40,74,46,5,mail_content_filter_incoming,8,20240729-PRO-ICF.json
30/07/2024,13,90,14144,772,0,1293,10,4219,81777,1572,68,7,389,9,22,18,4612,2593,35,44,760,830,6799,0,25,20,84,44,0,mail_content_filter_incoming,0,20240730-PRO-ICF.json
31/07/2024,19,90,14132,770,1,1278,10,4230,81782,1570,60,20,385,14,6,23,4622,2574,35,39,753,834,6802,0,20,35,76,33,4,mail_content_filter_incoming,0,20240731-PRO-ICF.json
01/08/2024,22,98,14149,766,0,1294,0,4222,81787,1567,70,20,381,2,26,8,4630,2590,35,46,752,836,6797,0,26,23,68,51,8,mail_content_filter_incoming,0,20240801-PRO-ICF.json
02/08/2024,19,104,14139,767,3,1294,0,4230,81787,1564,68,0,381,5,13,20,4624,2584,28,44,755,821,6785,0,36,27,79,44,0,mail_content_filter_incoming,0,20240802-PRO-ICF.json
03/08/2024,21,92,14130,777,0,1278,4,4217,81792,1565,71,9,375,4,23,16,4618,2584,32,46,751,838,6795,0,20,31,67,49,7,mail_content_filter_incoming,0,20240803-PRO-ICF.json
04/08/2024,20,93,14148,764,9,1283,0,4226,81787,1578,62,20,372,5,26,4,4617,2588,34,55,761,823,6804,0,36,33,67,39,8,mail_content_filter_incoming,0,20240804-PRO-ICF.json
05/08/2024,18,93,14140,783,3,1290,0,4230,81781,1573,71,0,382,0,9,13,4632,2591,18,43,748,832,6798,0,22,39,69,41,1,mail_content_filter_incoming,0,20240805-PRO-ICF.json
06/08/2024,10,88,14145,763,0,1278,0,4217,81778,1566,52,10,385,18,21,14,4626,2581,21,52,759,840,6791,0,38,34,74,51,0,mail_content_filter_incoming,0,20240806-PRO-ICF.json
07/08/2024,28,103,14138,777,0,1283,0,4222,81784,1561,62,12,383,6,12,18,4613,2587,34,49,762,823,6788,8,26,40,85,47,0,mail_content_filter_incoming,0,20240807-PRO-ICF.json
08/08/2024,28,87,14136,776,8,1282,5,4221,81792,1566,72,9,390,15,18,19,4629,2592,21,55,755,822,6800,0,37,24,79,34,0,mail_content_filter_incoming,2,20240808-PRO-ICF.json
09/08/2024,27,97,14136,764,5,1290,0,4227,81779,1563,68,7,383,11,24,12,4615,2579,22,47,752,838,6802,0,38,25,78,47,0,mail_content_filter_incoming,0,20240809-PRO-ICF.json
10/08/2024,17,93,14136,774,2,1282,0,4225,81793,1565,70,17,378,15,7,8,4622,2578,18,50,744,828,6792,3,18,25,85,43,0,mail_content_filter_incoming,10,20240810-PRO-ICF.json
11/08/2024,24,98,14140,776,7,1281,0,4223,81784,1571,64,7,392,16,17,21,4629,2576,31,43,759,828,6789,0,26,21,81,46,0,mail_content_filter_incoming,0,20240811-PRO-ICF.json
12/08/2024,29,99,14134,772,0,1275,0,4220,81773,1561,64,7,382,2,24,6,4613,2587,33,54,745,827,6801,2,36,35,69,36,0,mail_content_filter_incoming,2,20240812-PRO-ICF.json
13/08/2024,28,92,14144,781,0,1281,0,4220,81778,1579,62,12,389,3,26,18,4625,2579,33,47,758,828,6789,0,25,30,66,51,8,mail_content_filter_incoming,3,20240813-PRO-ICF.json
14/08/2024,28,104,14135,779,0,1276,0,4226,81778,1579,57,5,390,5,11,19,4619,2580,31,41,748,836,6799,4,32,26,82,36,0,mail_content_filter_incoming,0,20240814-PRO-ICF.json
15/08/2024,17,90,14145,783,8,1285,9,4215,81792,1560,62,7,383,1,24,23,4620,2584,32,54,753,838,6790,0,35,27,71,47,4,mail_content_filter_incoming,1,20240815-PRO-ICF.json
16/08/2024,9,92,14130,774,1,1287,0,4233,81782,1562,56,13,382,13,20,16,4632,2590,15,59,760,828,6788,1,38,28,85,34,0,mail_content_filter_incoming,0,20240816-PRO-ICF.json
17/08/2024,20,94,14143,772,4,1291,4,4214,81786,1574,72,20,374,12,15,12,4617,2590,28,59,749,821,6789,0,29,25,77,39,8,mail_content_filter_incoming,4,20240817-PRO-ICF.json
18/08/2024,9,100,14130,771,0,1276,0,4224,81784,1560,58,2,381,11,22,19,4626,2591,25,40,754,833,6785,0,20,24,67,32,4,mail_content_filter_incoming,0,20240818-PRO-ICF.json
19/08/2024,10,99,14134,773,1,1280,0,4214,81788,1566,67,2,375,5,10,3,4626,2578,25,40,759,840,6804,3,28,20,85,39,5,mail_content_filter_incoming,0,20240819-PRO-ICF.json
20/08/2024,11,97,14138,773,0,1278,2,4226,81781,1580,57,15,390,7,23,16,4632,2593,27,52,750,837,6792,9,22,31,73,51,0,mail_content_filter_incoming,0,20240820-PRO-ICF.json
21/08/2024,26,92,14131,777,0,1292,0,4216,81777,1572,72,12,379,1,23,16,4630,2587,18,41,742,837,6797,2,20,32,85,36,0,mail_content_filter_incoming,0,20240821-PRO-ICF.json
22/08/2024,29,106,14142,772,0,1276,8,4231,81782,1562,56,8,377,6,19,5,4624,2575,26,39,747,839,6795,0,36,36,66,42,1,mail_content_filter_incoming,10,20240822-PRO-ICF.json
23/08/2024,20,107,14141,764,0,1292,0,4219,81786,1575,61,17,376,13,20,14,4624,2589,26,45,752,822,6789,9,28,21,82,38,7,mail_content_filter_incoming,0,20240823-PRO-ICF.json
24/08/2024,21,99,14148,764,0,1281,8,4222,81785,1562,65,20,374,4,10,8,4626,2588,19,52,745,820,6802,0,33,32,73,40,0,mail_content_filter_incoming,0,20240824-PRO-ICF.json
25/08/2024,18,96,14130,782,0,1290,0,4227,81783,1567,66,19,380,9,20,15,4618,2577,31,45,762,828,6791,0,32,27,77,51,10,mail_content_filter_incoming,0,20240825-PRO-ICF.json
26/08/2024,15,104,14139,763,0,1292,7,4225,81779,1576,58,8,382,12,18,22,4612,2590,18,47,751,839,6792,10,19,40,74,40,10,mail_content_filter_incoming,6,20240826-PRO-ICF.json
27/08/2024,11,103,14144,772,0,1285,0,4227,81782,1567,68,4,378,1,12,22,4623,2575,35,40,756,836,6790,5,35,36,68,40,10,mail_content_filter_incoming,3,20240827-PRO-ICF.json
28/08/2024,18,104,14144,769,0,1286,0,4221,81785,1560,54,15,382,8,8,22,4624,2583,15,40,743,838,6786,4,34,25,79,42,5,mail_content_filter_incoming,0,20240828-PRO-ICF.json
29/08/2024,24,98,14136,772,8,1294,6,4231,81780,1579,66,11,384,19,17,13,4619,2586,24,59,747,825,6789,4,29,28,75,39,0,mail_content_filter_incoming,0,20240829-PRO-ICF.json
30/08/2024,26,97,14146,763,0,1287,6,4229,81785,1580,71,17,381,20,25,4,4629,2588,27,45,750,825,6792,0,26,21,69,50,0,mail_content_filter_incoming,5,20240830-PRO-ICF.json
31/08/2024,26,103,14133,768,0,1288,8,4233,81793,1565,56,8,390,15,18,23,4629,2587,29,40,756,823,6804,3,33,32,70,33,6,mail_content_filter_incoming,2,20240831-PRO-ICF.json
01/09/2024,19,89,14144,783,3,1293,0,4216,81779,1563,64,9,386,10,13,20,4618,2580,27,48,747,831,6786,9,18,34,65,44,4,mail_content_filter_incoming,0,20240901-PRO-ICF.json
02/09/2024,15,99,14136,776,10,1283,0,4222,81791,1576,55,0,387,12,12,7,4625,2588,21,57,746,840,6803,6,34,27,78,47,3,mail_content_filter_incoming,0,20240902-PRO-ICF.json
03/09/2024,28,88,14142,765,3,1291,0,4233,81785,1576,53,7,375,1,15,3,4612,2584,23,52,758,820,6795,0,29,39,76,40,5,mail_content_filter_incoming,0,20240903-PRO-ICF.json
04/09/2024,9,98,14129,765,3,1290,0,4216,81775,1570,58,13,390,0,25,15,4621,2580,34,48,753,840,6793,7,38,26,77,31,8,mail_content_filter_incoming,0,20240904-PRO-ICF.json
05/09/2024,14,96,14147,769,1,1280,8,4216,81793,1560,59,16,373,20,24,5,4624,2586,30,53,742,839,6794,10,32,29,68,33,10,mail_content_filter_incoming,1,20240905-PRO-ICF.json
06/09/2024,18,103,14131,769,0,1274,8,4224,81793,1563,60,0,383,10,7,5,4629,2577,22,51,744,835,6790,0,32,28,81,45,7,mail_content_filter_incoming,0,20240906-PRO-ICF.json
07/09/2024,24,100,14130,782,2,1284,0,4226,81775,1564,55,12,375,13,24,12,4628,2576,35,40,742,822,6787,0,27,36,72,36,0,mail_content_filter_incoming,0,20240907-PRO-ICF.json
08/09/2024,28,98,14146,770,2,1278,0,4227,81788,1565,54,0,372,16,21,8,4626,2583,18,40,753,838,6803,0,23,36,85,33,3,mail_content_filter_incoming,0,20240908-PRO-ICF.json
09/09/2024,21,97,14149,773,5,1290,0,4220,81776,1569,63,12,375,4,17,10,4613,2580,16,43,750,822,6804,10,25,28,69,32,0,mail_content_filter_incoming,0,20240909-PRO-ICF.json
10/09/2024,29,96,14148,782,2,1288,0,4227,81785,1566,58,18,374,13,22,3,4613,2588,18,42,761,829,6786,0,29,20,79,44,0,mail_content_filter_incoming,5,20240910-PRO-ICF.json
11/09/2024,19,89,14147,764,0,1289,0,4223,81793,1571,68,12,375,0,11,15,4621,2578,21,51,747,829,6787,1,33,37,79,35,0,mail_content_filter_incoming,0,20240911-PRO-ICF.json
12/09/2024,22,88,14145,765,3,1276,6,4218,81788,1574,72,7,381,9,20,17,4621,2592,28,53,758,829,6793,7,30,34,68,34,7,mail_content_filter_incoming,1,20240912-PRO-ICF.json
13/09/2024,24,93,14134,766,10,1279,8,4233,81790,1571,64,14,375,4,14,4,4623,2585,25,59,762,825,6792,0,22,35,70,42,8,mail_content_filter_incoming,0,20240913-PRO-ICF.json
14/09/2024,28,100,14136,768,0,1292,0,4225,81792,1566,57,1,386,11,6,16,4623,2575,27,57,754,840,6791,4,23,31,66,32,8,mail_content_filter_incoming,0,20240914-PRO-ICF.json
15/09/2024,22,98,14144,764,0,1280,0,4214,81787,1574,57,5,379,4,23,17,4620,2593,34,49,758,838,6786,0,24,28,70,36,0,mail_content_filter_incoming,0,20240915-PRO-ICF.json
16/09/2024,29,92,14130,771,0,1279,3,4216,81785,1571,62,20,380,9,10,17,4630,2581,21,57,760,835,6792,7,37,32,82,39,3,mail_content_filter_incoming,0,20240916-PRO-ICF.json
17/09/2024,19,99,14130,775,0,1286,0,4218,81778,1572,67,19,372,2,9,5,4627,2590,25,42,747,831,6793,7,29,22,67,49,8,mail_content_filter_incoming,9,20240917-PRO-ICF.json
18/09/2024,15,93,14147,768,2,1287,6,4225,81785,1580,68,0,387,17,6,18,4630,2585,28,49,749,821,6800,0,30,40,68,42,10,mail_content_filter_incoming,0,20240918-PRO-ICF.json
19/09/2024,13,106,14129,778,0,1290,0,4232,81784,1579,68,3,379,20,19,5,4628,2574,33,55,742,839,6791,2,36,36,71,35,0,mail_content_filter_incoming,7,20240919-PRO-ICF.json
20/09/2024,12,89,14138,781,0,1277,0,4219,81791,1573,65,0,384,10,20,13,4616,2594,33,51,754,829,6794,0,31,20,82,43,0,mail_content_filter_incoming,5,20240920-PRO-ICF.json
21/09/2024,15,99,14143,763,0,1280,0,4217,81782,1579,55,13,380,4,19,9,4615,2589,29,54,750,828,6793,8,36,31,68,40,0,mail_content_filter_incoming,0,20240921-PRO-ICF.json
22/09/2024,29,100,14131,775,0,1280,1,4221,81787,1580,54,11,378,8,12,10,4632,2594,31,44,752,829,6793,0,20,34,67,50,10,mail_content_filter_incoming,0,20240922-PRO-ICF.json
23/09/2024,15,103,14142,766,3,1274,0,4221,81780,1567,66,0,385,15,13,15,4627,2576,19,54,750,835,6787,0,31,34,74,43,0,mail_content_filter_incoming,0,20240923-PRO-ICF.json
24/09/2024,13,107,14137,775,0,1287,0,4222,81780,1577,60,1,383,7,25,17,4616,2586,30,49,751,831,6795,0,21,34,75,41,0,mail_content_filter_incoming,4,20240924-PRO-ICF.json
25/09/2024,23,100,14139,783,0,1281,5,4226,81779,1573,64,5,379,16,21,6,4614,2588,18,52,753,826,6800,1,34,32,83,35,0,mail_content_filter_incoming,10,20240925-PRO-ICF.json
26/09/2024,17,96,14146,774,5,1282,0,4222,81773,1571,57,15,373,20,20,3,4618,2585,23,53,755,832,6802,2,32,32,69,40,0,mail_content_filter_incoming,0,20240926-PRO-ICF.json
27/09/2024,14,105,14134,782,8,1275,1,4224,81783,1564,59,15,383,16,12,22,4612,2582,34,54,753,835,6785,0,20,29,79,39,4,mail_content_filter_incoming,0,20240927-PRO-ICF.json
28/09/2024,24,102,14143,766,7,1278,0,4233,81790,1565,54,12,392,0,19,9,4630,2579,22,41,758,832,6790,0,27,40,72,51,0,mail_content_filter_incoming,4,20240928-PRO-ICF.json
29/09/2024,25,95,14148,765,0,1284,0,4232,81774,1579,72,0,391,20,12,22,4623,2589,19,55,754,839,6788,0,25,22,80,51,1,mail_content_filter_incoming,0,20240929-PRO-ICF.json
30/09/2024,26,96,14132,780,4,1274,0,4217,81778,1563,72,14,387,14,16,22,4631,2575,19,50,750,840,6803,0,18,34,73,32,1,mail_content_filter_incoming,9,20240930-PRO-ICF.json
01/10/2024,23,99,14144,772,3,1279,0,4219,81779,1569,63,18,385,11,23,8,4632,2593,26,51,753,832,6797,7,37,39,70,34,0,mail_content_filter_incoming,0,20241001-PRO-ICF.json
02/10/2024,23,106,14149,763,0,1293,0,4223,81786,1576,66,0,390,9,11,16,4620,2586,34,54,761,831,6797,0,28,22,68,42,8,mail_content_filter_incoming,0,20241002-PRO-ICF.json
03/10/2024,12,96,14132,767,9,1284,0,4224,81790,1579,59,17,388,10,13,23,4619,2584,31,48,760,839,6798,0,36,35,85,33,0,mail_content_filter_incoming,10,20241003-PRO-ICF.json
04/10/2024,19,87,14143,783,0,1275,0,4224,81792,1575,63,16,381,6,14,12,4623,2593,23,44,744,820,6794,9,30,40,68,50,10,mail_content_filter_incoming,0,20241004-PRO-ICF.json
05/10/2024,20,90,14140,781,1,1291,0,4228,81787,1561,65,18,377,19,10,7,4625,2593,18,50,754,838,6801,0,35,26,77,50,0,mail_content_filter_incoming,0,20241005-PRO-ICF.json
06/10/2024,26,102,14131,766,0,1281,5,4232,81783,1565,58,6,388,3,14,10,4617,2582,17,59,756,820,6799,0,21,37,81,33,10,mail_content_filter_incoming,4,20241006-PRO-ICF.json
07/10/2024,28,105,14137,766,5,1275,0,4230,81793,1567,72,3,372,7,21,18,4620,2580,23,40,749,821,6784,10,23,36,74,36,0,mail_content_filter_incoming,0,20241007-PRO-ICF.json
08/10/2024,17,87,14141,767,8,1278,0,4220,81783,1561,72,3,386,3,13,11,4620,2593,27,56,760,830,6796,3,27,40,85,41,0,mail_content_filter_incoming,0,20241008-PRO-ICF.json
09/10/2024,24,96,14145,780,2,1283,2,4223,81773,1577,71,7,388,0,14,10,4614,2589,32,48,746,822,6786,0,28,25,75,35,6,mail_content_filter_incoming,0,20241009-PRO-ICF.json
10/10/2024,24,98,14148,782,7,1294,7,4228,81787,1566,59,11,378,5,9,3,4628,2584,31,45,762,834,6799,0,19,33,72,36,0,mail_content_filter_incoming,1,20241010-PRO-ICF.json
11/10/2024,18,93,14149,763,0,1275,8,4219,81778,1569,56,8,378,6,26,4,4612,2593,35,41,756,827,6793,8,32,23,84,45,0,mail_content_filter_incoming,0,20241011-PRO-ICF.json
12/10/2024,14,88,14146,769,0,1276,8,4227,81788,1576,70,11,386,3,19,15,4623,2575,18,56,743,821,6796,8,36,40,67,42,0,mail_content_filter_incoming,1,20241012-PRO-ICF.json
13/10/2024,14,90,14144,767,0,1277,0,4217,81792,1576,53,6,377,2,7,7,4624,2578,22,53,742,831,6802,0,35,25,71,44,0,mail_content_filter_incoming,0,20241013-PRO-ICF.json
14/10/2024,21,89,14139,768,0,1283,0,4214,81784,1579,65,8,387,4,17,12,4631,2588,32,40,754,828,6793,10,32,38,65,39,1,mail_content_filter_incoming,0,20241014-PRO-ICF.json
15/10/2024,9,103,14136,776,0,1284,0,4233,81790,1574,63,19,388,14,24,21,4627,2582,19,50,751,825,6791,0,34,31,76,47,10,mail_content_filter_incoming,10,20241015-PRO-ICF.json
16/10/2024,24,89,14134,769,4,1277,0,4213,81777,1579,63,19,392,20,18,9,4622,2576,32,54,753,834,6804,8,37,38,69,45,0,mail_content_filter_incoming,0,20241016-PRO-ICF.json
17/10/2024,9,106,14146,777,5,1281,5,4219,81793,1563,65,18,386,4,20,14,4631,2579,30,48,755,821,6787,6,26,33,79,49,0,mail_content_filter_incoming,0,20241017-PRO-ICF.json
18/10/2024,15,106,14141,781,0,1282,8,4216,81773,1572,66,13,373,19,22,18,4614,2575,18,48,761,829,6794,0,19,23,67,48,0,mail_content_filter_incoming,0,20241018-PRO-ICF.json
19/10/2024,19,101,14149,767,3,1280,0,4224,81778,1567,55,14,383,20,16,12,4628,2588,30,42,748,824,6803,0,18,25,74,35,0,mail_content_filter_incoming,0,20241019-PRO-ICF.json
20/10/2024,14,106,14137,778,0,1287,0,4232,81783,1568,62,20,385,16,14,12,4625,2585,29,53,745,827,6804,0,37,39,67,51,0,mail_content_filter_incoming,10,20241020-PRO-ICF.json
21/10/2024,22,97,14133,770,0,1284,0,4219,81784,1572,65,16,390,5,10,19,4631,2587,26,54,753,829,6793,1,24,37,82,36,0,mail_content_filter_incoming,9,20241021-PRO-ICF.json
22/10/2024,19,88,14129,774,4,1293,0,4216,81784,1562,53,20,390,19,23,5,4613,2574,35,57,750,829,6786,2,24,39,79,51,1,mail_content_filter_incoming,0,20241022-PRO-ICF.json
23/10/2024,12,95,14137,775,0,1283,0,4229,81779,1576,54,13,377,15,15,7,4629,2593,25,48,743,831,6797,0,22,38,72,31,2,mail_content_filter_incoming,7,20241023-PRO-ICF.json
24/10/2024,25,97,14148,780,2,1286,0,4226,81792,1565,58,7,380,18,16,10,4612,2575,35,43,762,831,6795,0,36,40,66,42,4,mail_content_filter_incoming,1,20241024-PRO-ICF.json
25/10/2024,18,96,14136,773,9,1280,1,4229,81791,1562,53,11,379,8,23,8,4622,2587,20,54,748,839,6801,5,35,35,67,45,0,mail_content_filter_incoming,3,20241025-PRO-ICF.json
26/10/2024,17,96,14131,773,2,1294,7,4223,81782,1560,57,12,374,4,9,19,4613,2586,15,46,755,827,6797,0,36,27,71,34,0,mail_content_filter_incoming,0,20241026-PRO-ICF.json
27/10/2024,15,90,14135,764,0,1288,1,4227,81789,1572,64,1,384,14,7,8,4622,2574,29,51,755,833,6791,0,23,31,72,38,3,mail_content_filter_incoming,0,20241027-PRO-ICF.json
28/10/2024,13,87,14132,781,0,1292,10,4233,81777,1575,54,18,388,3,22,21,4630,2581,32,42,761,837,6799,0,30,40,71,47,7,mail_content_filter_incoming,5,20241028-PRO-ICF.json
29/10/2024,28,101,14142,768,1,1284,9,4220,81788,1573,63,2,381,2,22,7,4622,2587,28,59,752,823,6802,0,21,27,75,35,5,mail_content_filter_incoming,2,20241029-PRO-ICF.json
30/10/2024,24,93,14146,778,5,1282,0,4224,81774,1566,54,10,391,2,12,12,4624,2585,16,56,755,830,6801,0,21,24,75,41,6,mail_content_filter_incoming,3,20241030-PRO-ICF.json
31/10/2024,23,102,14147,778,0,1277,6,4218,81774,1560,58,8,386,1,25,10,4622,2590,20,54,745,835,6792,0,21,21,82,39,0,mail_content_filter_incoming,0,20241031-PRO-ICF.json
01/11/2024,10,99,14146,783,0,1278,5,4229,81785,1572,68,13,390,17,25,21,4628,2583,19,39,742,827,6789,0,38,38,76,34,0,mail_content_filter_incoming,0,20241101-PRO-ICF.json
02/11/2024,25,100,14144,775,0,1277,10,4219,81783,1569,72,10,389,12,8,11,4619,2577,26,45,758,840,6798,2,20,24,83,45,3,mail_content_filter_incoming,0,20241102-PRO-ICF.json
03/11/2024,14,89,14132,764,0,1289,0,4228,81781,1577,56,2,387,10,8,18,4622,2574,30,57,755,827,6799,9,27,24,85,50,0,mail_content_filter_incoming,0,20241103-PRO-ICF.json
04/11/2024,29,106,14129,767,0,1294,4,4231,81786,1565,60,9,374,10,11,17,4628,2583,21,39,742,827,6799,2,33,20,80,51,0,mail_content_filter_incoming,9,20241104-PRO-ICF.json
05/11/2024,19,102,14138,769,0,1290,0,4220,81777,1564,57,11,384,14,17,3,4620,2576,19,44,755,832,6794,0,18,38,69,39,3,mail_content_filter_incoming,0,20241105-PRO-ICF.json
06/11/2024,28,106,14135,770,6,1280,0,4229,81787,1573,69,16,384,6,23,15,4628,2592,31,43,753,836,6803,5,37,27,85,38,9,mail_content_filter_incoming,0,20241106-PRO-ICF.json
07/11/2024,21,101,14130,777,2,1288,4,4227,81790,1573,66,7,376,19,21,5,4629,2576,34,40,753,840,6788,3,38,33,70,48,0,mail_content_filter_incoming,8,20241107-PRO-ICF.json
08/11/2024,9,99,14148,780,1,1289,0,4225,81789,1570,53,0,379,14,10,20,4621,2581,31,59,753,836,6795,5,23,28,79,43,0,mail_content_filter_incoming,0,20241108-PRO-ICF.json
09/11/2024,13,92,14130,763,0,1289,0,4217,81787,1571,53,15,376,13,25,18,4625,2592,22,56,743,830,6797,0,30,22,75,38,0,mail_content_filter_incoming,0,20241109-PRO-ICF.json
10/11/2024,18,95,14143,775,8,1293,0,4219,81774,1567,69,2,374,10,19,21,4622,2592,16,54,742,831,6790,9,36,38,76,51,0,mail_content_filter_incoming,3,20241110-PRO-ICF.json
11/11/2024,14,104,14139,775,0,1291,0,4216,81791,1563,56,20,381,13,7,11,4629,2585,31,57,755,830,6785,1,22,22,81,42,0,mail_content_filter_incoming,0,20241111-PRO-ICF.json
12/11/2024,9,90,14141,776,0,1285,0,4224,81792,1560,68,11,376,20,17,17,4625,2584,30,56,760,826,6791,0,19,33,77,51,1,mail_content_filter_incoming,5,20241112-PRO-ICF.json
13/11/2024,13,94,14129,782,7,1281,0,4221,81784,1565,59,15,387,17,6,9,4621,2586,21,45,747,836,6798,0,38,37,68,38,0,mail_content_filter_incoming,4,20241113-PRO-ICF.json
14/11/2024,18,103,14142,765,9,1293,0,4221,81776,1574,54,1,388,0,19,14,4625,2578,27,51,755,837,6787,1,38,23,74,39,3,mail_content_filter_incoming,7,20241114-PRO-ICF.json
15/11/2024,25,94,14131,774,0,1294,0,4215,81779,1571,65,3,384,3,20,3,4617,2589,31,48,757,826,6790,0,35,21,76,37,0,mail_content_filter_incoming,0,20241115-PRO-ICF.json
16/11/2024,12,102,14141,766,6,1281,0,4221,81777,1570,55,2,383,16,7,22,4622,2582,25,49,744,838,6797,0,32,35,83,49,0,mail_content_filter_incoming,0,20241116-PRO-ICF.json
17/11/2024,22,103,14144,779,0,1274,9,4213,81788,1563,70,11,380,15,26,6,4621,2585,18,48,760,831,6784,9,20,26,73,33,10,mail_content_filter_incoming,0,20241117-PRO-ICF.json
18/11/2024,19,87,14148,782,0,1290,0,4229,81788,1567,58,1,379,0,11,18,4632,2586,22,43,756,825,6784,0,30,20,73,42,0,mail_content_filter_incoming,0,20241118-PRO-ICF.json
19/11/2024,10,107,14143,771,0,1284,0,4221,81793,1567,55,12,384,9,8,5,4631,2593,17,45,755,831,6785,0,37,37,84,45,0,mail_content_filter_incoming,3,20241119-PRO-ICF.json
20/11/2024,17,106,14145,779,9,1284,3,4219,81790,1566,65,15,386,13,19,14,4626,2575,21,41,742,822,6798,1,30,31,75,34,0,mail_content_filter_incoming,0,20241120-PRO-ICF.json
21/11/2024,11,98,14146,781,10,1292,0,4221,81788,1563,63,15,374,10,19,6,4612,2591,16,41,743,826,6799,0,27,32,78,31,3,mail_content_filter_incoming,0,20241121-PRO-ICF.json
22/11/2024,24,104,14140,782,0,1280,0,4226,81790,1569,57,6,386,5,18,9,4622,2585,23,52,761,821,6799,7,34,21,67,34,10,mail_content_filter_incoming,0,20241122-PRO-ICF.json
23/11/2024,11,106,14147,781,9,1292,0,4229,81776,1578,72,3,383,20,24,12,4629,2588,23,51,745,825,6784,5,35,33,80,49,2,mail_content_filter_incoming,0,20241123-PRO-ICF.json
