data.date,data.resultSet.0.failed_dkim,data.resultSet.1.total_graymail_recipients,data.resultSet.10.marketing_mail,data.resultSet.11.ims_spam_increment_over_case,data.resultSet.12.total_mailbox_auto_remediated_recipients,data.resultSet.13.detected_spam_certain,data.resultSet.14.detected_spam_suspect,data.resultSet.15.blocked_dmarc,data.resultSet.16.total_threat_recipients,data.resultSet.17.total_recipients,data.resultSet.18.verif_decrypt_fail,data.resultSet.19.detected_amp,data.resultSet.2.detected_spam,data.resultSet.20.bulk_mail,data.resultSet.21.social_mail,data.resultSet.22.total_clean_recipients,data.resultSet.23.detected_virus_per_msg,data.resultSet.24.failed_spf,data.resultSet.25.blocked_reputation,data.resultSet.3.malicious_url,data.resultSet.4.total_spoofed_emails,data.resultSet.5.verif_decrypt_success,data.resultSet.6.detected_virus,data.resultSet.7.threat_content_filter,data.resultSet.8.blocked_invalid_recipient,data.resultSet.9.blocked_sdr,data.type,meta.totalCount,source_file
26/07/2024,10,214172,48344,11,0,17062,4412,18449,176915,821850,0,16,21454,73472,92332,430782,126,1150,146120,75,19604,0,977,8123,130,11,mail_incoming_traffic_summary,3,20240726-PRO-IM.json
27/07/2024,7,214155,48328,0,0,17058,4412,18440,176907,821847,0,12,21454,73478,92341,430779,141,1145,146112,77,19605,10,977,8122,127,5,mail_incoming_traffic_summary,0,20240727-PRO-IM.json
28/07/2024,0,214174,48338,8,9,17065,4416,18455,176913,821845,8,22,21460,73468,92343,430785,138,1142,146117,69,19590,0,982,8115,125,6,mail_incoming_traffic_summary,2,20240728-PRO-IM.json
29/07/2024,0,214167,48332,0,9,17064,4397,18451,176900,821858,6,17,21451,73474,92337,430773,144,1147,146123,77,19601,0,987,8118,123,0,mail_incoming_traffic_summary,4,20240729-PRO-IM.json
30/07/2024,3,214159,48330,3,0,17061,4411,18446,176905,821841,0,21,21463,73482,92334,430769,143,1155,146122,78,19586,7,986,8116,119,8,mail_incoming_traffic_summary,9,20240730-PRO-IM.json
31/07/2024,0,214170,48335,0,0,17064,4403,18443,176903,821852,3,12,21447,73481,92348,430772,132,1152,146129,75,19598,3,986,8122,125,8,mail_incoming_traffic_summary,6,20240731-PRO-IM.json
01/08/2024,0,214171,48341,0,1,17059,4416,18456,176908,821844,9,11,21446,73484,92334,430779,135,1149,146125,63,19589,4,992,8107,115,6,mail_incoming_traffic_summary,15,20240801-PRO-IM.json
02/08/2024,7,214154,48326,0,0,17047,4396,18450,176904,821852,7,15,21457,73483,92343,430781,141,1161,146115,78,19602,0,980,8121,128,8,mail_incoming_traffic_summary,17,20240802-PRO-IM.json
03/08/2024,2,214160,48345,1,2,17066,4398,18441,176917,821842,0,18,21463,73477,92342,430781,142,1152,146124,78,19605,7,992,8125,131,0,mail_incoming_traffic_summary,1,20240803-PRO-IM.json
04/08/2024,0,214162,48331,7,0,17057,4412,18449,176915,821853,0,29,21463,73474,92332,430766,144,1146,146123,62,19587,7,996,8108,126,12,mail_incoming_traffic_summary,2,20240804-PRO-IM.json
05/08/2024,0,214159,48337,0,9,17048,4408,18460,176912,821842,0,19,21455,73479,92332,430784,137,1156,146125,79,19605,0,992,8106,111,0,mail_incoming_traffic_summary,2,20240805-PRO-IM.json
06/08/2024,6,214169,48342,4,8,17057,4408,18457,176909,821838,3,23,21458,73474,92347,430780,142,1146,146122,71,19599,1,988,8116,115,2,mail_incoming_traffic_summary,6,20240806-PRO-IM.json
07/08/2024,6,214157,48337,11,10,17058,4406,18458,176906,821843,0,29,21464,73482,92334,430771,133,1161,146114,72,19605,0,983,8122,131,6,mail_incoming_traffic_summary,6,20240807-PRO-IM.json
08/08/2024,10,214156,48343,0,0,17049,4415,18453,176918,821848,0,13,21462,73480,92349,430766,146,1141,146120,75,19599,2,986,8115,127,0,mail_incoming_traffic_summary,3,20240808-PRO-IM.json
09/08/2024,0,214159,48328,0,3,17052,4410,18448,176904,821848,0,20,21457,73485,92335,430781,139,1147,146114,76,19586,0,986,8116,121,7,mail_incoming_traffic_summary,12,20240809-PRO-IM.json
10/08/2024,0,214165,48327,0,0,17064,4407,18445,176910,821839,10,15,21449,73473,92341,430774,146,1156,146114,75,19589,10,983,8117,127,3,mail_incoming_traffic_summary,2,20240810-PRO-IM.json
11/08/2024,9,214172,48337,2,6,17053,4402,18456,176898,821852,9,15,21460,73478,92351,430777,126,1159,146119,69,19601,2,995,8122,112,0,mail_incoming_traffic_summary,0,20240811-PRO-IM.json
12/08/2024,0,214164,48338,0,0,17051,4402,18445,176915,821851,0,19,21464,73466,92335,430785,135,1151,146119,62,19587,0,981,8106,115,9,mail_incoming_traffic_summary,1,20240812-PRO-IM.json
13/08/2024,5,214166,48332,3,0,17055,4396,18457,176904,821838,10,25,21455,73467,92350,430766,138,1148,146117,61,19602,9,991,8119,129,3,mail_incoming_traffic_summary,9,20240813-PRO-IM.json
14/08/2024,0,214159,48344,0,0,17050,4404,18449,176900,821843,0,21,21452,73471,92336,430783,130,1149,146121,70,19604,0,989,8109,126,0,mail_incoming_traffic_summary,9,20240814-PRO-IM.json
15/08/2024,0,214170,48326,6,0,17064,4409,18442,176915,821851,9,20,21451,73482,92340,430777,140,1150,146124,71,19600,0,984,8110,117,0,mail_incoming_traffic_summary,17,20240815-PRO-IM.json
16/08/2024,0,214172,48331,0,1,17053,4400,18440,176911,821848,0,18,21458,73470,92344,430785,128,1150,146117,69,19600,0,984,8111,124,0,mail_incoming_traffic_summary,6,20240816-PRO-IM.json
17/08/2024,0,214168,48335,7,0,17058,4408,18459,176918,821847,0,14,21462,73469,92347,430780,135,1159,146130,62,19586,0,978,8108,115,1,mail_incoming_traffic_summary,0,20240817-PRO-IM.json
18/08/2024,3,214168,48337,0,1,17059,4396,18458,176909,821841,0,15,21457,73480,92346,430766,130,1143,146120,80,19588,0,980,8113,127,0,mail_incoming_traffic_summary,4,20240818-PRO-IM.json
19/08/2024,0,214159,48344,0,1,17054,4403,18453,176899,821841,0,29,21455,73486,92350,430783,133,1143,146128,60,19602,6,990,8106,130,5,mail_incoming_traffic_summary,0,20240819-PRO-IM.json
20/08/2024,0,214155,48334,0,0,17060,4411,18455,176913,821857,6,18,21456,73478,92345,430779,142,1143,146110,62,19590,8,997,8109,125,0,mail_incoming_traffic_summary,12,20240820-PRO-IM.json
21/08/2024,0,214161,48332,4,0,17063,4409,18447,176904,821844,8,30,21465,73486,92342,430766,138,1153,146122,60,19603,0,997,8120,123,7,mail_incoming_traffic_summary,17,20240821-PRO-IM.json
22/08/2024,8,214173,48329,0,10,17064,4402,18453,176913,821854,0,30,21447,73466,92338,430769,128,1155,146124,74,19597,0,995,8108,131,8,mail_incoming_traffic_summary,5,20240822-PRO-IM.json
23/08/2024,0,214162,48329,0,0,17061,4413,18441,176898,821844,5,28,21461,73468,92331,430768,126,1148,146130,69,19591,9,981,8120,111,8,mail_incoming_traffic_summary,1,20240823-PRO-IM.json
24/08/2024,0,214174,48339,2,1,17065,4400,18442,176914,821856,0,23,21447,73483,92347,430777,134,1160,146128,65,19597,0,982,8121,131,1,mail_incoming_traffic_summary,3,20240824-PRO-IM.json
25/08/2024,8,214154,48336,0,0,17056,4408,18442,176908,821840,0,14,21446,73479,92346,430777,126,1157,146129,65,19594,8,982,8125,126,9,mail_incoming_traffic_summary,10,20240825-PRO-IM.json
26/08/2024,2,214155,48328,2,0,17047,4411,18440,176912,821857,0,30,21450,73467,92340,430781,141,1157,146123,79,19597,0,984,8110,128,0,mail_incoming_traffic_summary,0,20240826-PRO-IM.json
27/08/2024,4,214168,48346,11,3,17048,4416,18447,176910,821852,0,17,21456,73478,92333,430773,131,1149,146125,70,19585,0,987,8111,121,7,mail_incoming_traffic_summary,5,20240827-PRO-IM.json
28/08/2024,0,214167,48342,0,11,17064,4411,18455,176913,821850,0,19,21462,73466,92335,430772,135,1156,146113,66,19595,9,997,8118,115,6,mail_incoming_traffic_summary,6,20240828-PRO-IM.json
29/08/2024,8,214162,48342,0,10,17047,4398,18457,176918,821852,2,30,21460,73471,92345,430766,134,1148,146126,61,19595,0,985,8120,123,3,mail_incoming_traffic_summary,14,20240829-PRO-IM.json
30/08/2024,0,214163,48332,6,8,17049,4406,18453,176901,821850,0,13,21460,73481,92337,430777,141,1143,146117,74,19588,0,988,8119,128,6,mail_incoming_traffic_summary,13,20240830-PRO-IM.json
31/08/2024,4,214156,48336,5,8,17058,4401,18446,176908,821842,9,27,21466,73467,92331,430784,132,1150,146112,68,19601,8,988,8119,130,0,mail_incoming_traffic_summary,4,20240831-PRO-IM.json
01/09/2024,0,214161,48336,0,3,17061,4406,18459,176900,821847,8,29,21457,73485,92342,430783,140,1156,146111,67,19592,0,979,8106,114,0,mail_incoming_traffic_summary,4,20240901-PRO-IM.json
02/09/2024,2,214154,48328,0,10,17052,4404,18454,176906,821844,10,31,21454,73476,92332,430778,145,1156,146127,64,19603,0,981,8124,130,0,mail_incoming_traffic_summary,2,20240902-PRO-IM.json
03/09/2024,0,214157,48332,0,0,17050,4399,18451,176906,821856,0,30,21454,73486,92351,430785,145,1145,146128,66,19592,3,977,8116,126,0,mail_incoming_traffic_summary,0,20240903-PRO-IM.json
04/09/2024,10,214162,48327,0,2,17053,4406,18446,176918,821838,1,18,21465,73471,92342,430778,131,1150,146127,75,19591,0,978,8105,129,5,mail_incoming_traffic_summary,14,20240904-PRO-IM.json
05/09/2024,0,214156,48345,0,0,17065,4396,18441,176914,821854,8,15,21462,73476,92348,430785,136,1156,146126,70,19601,2,993,8106,119,0,mail_incoming_traffic_summary,3,20240905-PRO-IM.json
06/09/2024,0,214155,48342,0,0,17065,4405,18450,176903,821848,0,18,21454,73484,92343,430769,136,1152,146123,76,19596,0,980,8109,117,0,mail_incoming_traffic_summary,0,20240906-PRO-IM.json
07/09/2024,0,214160,48337,11,3,17067,4410,18447,176903,821845,7,31,21453,73472,92343,430781,135,1144,146119,60,19588,3,991,8123,123,2,mail_incoming_traffic_summary,4,20240907-PRO-IM.json
08/09/2024,1,214168,48335,9,2,17058,4401,18459,176911,821846,0,31,21464,73476,92335,430769,129,1156,146116,76,19587,1,987,8115,113,9,mail_incoming_traffic_summary,1,20240908-PRO-IM.json
09/09/2024,0,214154,48331,0,0,17054,4410,18460,176913,821854,0,22,21449,73476,92350,430769,130,1156,146125,63,19591,0,986,8118,120,1,mail_incoming_traffic_summary,0,20240909-PRO-IM.json
10/09/2024,0,214155,48341,0,0,17051,4400,18451,176916,821845,0,31,21457,73470,92337,430782,128,1150,146117,80,19590,0,978,8108,113,0,mail_incoming_traffic_summary,3,20240910-PRO-IM.json
11/09/2024,6,214171,48346,8,6,17058,4396,18456,176898,821849,10,25,21455,73486,92333,430767,141,1157,146118,72,19603,0,991,8107,119,6,mail_incoming_traffic_summary,17,20240911-PRO-IM.json
12/09/2024,0,214168,48342,0,1,17060,4411,18450,176907,821841,0,21,21453,73474,92351,430785,137,1151,146124,67,19605,10,997,8108,131,8,mail_incoming_traffic_summary,16,20240912-PRO-IM.json
13/09/2024,0,214169,48346,3,0,17051,4404,18446,176912,821847,0,27,21461,73470,92335,430765,131,1145,146111,69,19605,7,988,8118,121,0,mail_incoming_traffic_summary,5,20240913-PRO-IM.json
14/09/2024,0,214171,48344,0,0,17050,4396,18441,176903,821839,7,29,21462,73478,92346,430777,127,1150,146111,68,19593,1,981,8111,123,0,mail_incoming_traffic_summary,10,20240914-PRO-IM.json
15/09/2024,2,214169,48346,6,7,17061,4402,18456,176914,821839,0,14,21455,73468,92337,430766,146,1152,146115,65,19602,2,978,8107,126,4,mail_incoming_traffic_summary,15,20240915-PRO-IM.json
16/09/2024,0,214157,48338,0,0,17051,4415,18453,176918,821858,1,19,21455,73475,92333,430783,127,1149,146116,72,19587,2,996,8106,120,7,mail_incoming_traffic_summary,12,20240916-PRO-IM.json
17/09/2024,0,214168,48330,10,0,17058,4403,18457,176906,821840,7,25,21451,73476,92346,430777,128,1156,146122,78,19587,2,996,8114,115,0,mail_incoming_traffic_summary,8,20240917-PRO-IM.json
18/09/2024,0,214159,48334,6,0,17066,4400,18457,176899,821845,0,25,21450,73468,92339,430769,129,1147,146125,75,19596,0,996,8111,124,0,mail_incoming_traffic_summary,6,20240918-PRO-IM.json
19/09/2024,7,214155,48330,0,0,17057,4400,18445,176913,821849,9,19,21454,73470,92343,430780,133,1145,146125,60,19604,0,984,8117,116,6,mail_incoming_traffic_summary,2,20240919-PRO-IM.json
20/09/2024,0,214156,48344,0,9,17049,4413,18448,176910,821848,1,12,21462,73479,92337,430778,144,1157,146120,62,19591,0,977,8119,115,0,mail_incoming_traffic_summary,0,20240920-PRO-IM.json
21/09/2024,0,214158,48332,7,0,17065,4396,18447,176906,821852,0,14,21449,73480,92341,430768,127,1146,146128,65,19594,0,997,8108,129,7,mail_incoming_traffic_summary,8,20240921-PRO-IM.json
22/09/2024,5,214167,48344,11,9,17055,4406,18457,176899,821843,6,20,21463,73477,92345,430768,143,1154,146128,78,19589,0,978,8117,128,0,mail_incoming_traffic_summary,0,20240922-PRO-IM.json
23/09/2024,3,214173,48335,0,3,17066,4410,18444,176917,821851,4,15,21457,73467,92339,430767,143,1154,146115,67,19587,0,980,8119,127,11,mail_incoming_traffic_summary,16,20240923-PRO-IM.json
24/09/2024,3,214172,48327,10,2,17059,4402,18453,176899,821844,6,21,21466,73486,92341,430770,142,1157,146115,61,19603,0,979,8113,115,3,mail_incoming_traffic_summary,3,20240924-PRO-IM.json
25/09/2024,0,214173,48344,7,10,17057,4412,18444,176917,821846,7,24,21456,73473,92332,430784,144,1155,146114,71,19591,9,985,8116,112,5,mail_incoming_traffic_summary,13,20240925-PRO-IM.json
26/09/2024,0,214168,48344,0,3,17067,4407,18443,176917,821847,0,26,21460,73471,92338,430773,139,1144,146121,78,19604,5,987,8107,131,0,mail_incoming_traffic_summary,0,20240926-PRO-IM.json
27/09/2024,0,214166,48333,11,8,17064,4405,18453,176908,821840,8,12,21463,73472,92340,430782,132,1142,146127,69,19594,0,989,8112,117,0,mail_incoming_traffic_summary,1,20240927-PRO-IM.json
28/09/2024,10,214170,48343,0,3,17065,4411,18440,176902,821849,4,30,21449,73476,92338,430776,139,1150,146118,62,19585,7,978,8109,118,9,mail_incoming_traffic_summary,0,20240928-PRO-IM.json
29/09/2024,9,214164,48333,0,7,17052,4410,18452,176908,821844,0,28,21453,73467,92336,430774,144,1153,146122,78,19605,0,977,8117,126,0,mail_incoming_traffic_summary,13,20240929-PRO-IM.json
30/09/2024,6,214161,48327,0,11,17062,4400,18456,176900,821839,0,30,21464,73480,92336,430784,136,1155,146120,62,19585,0,982,8105,119,0,mail_incoming_traffic_summary,8,20240930-PRO-IM.json
01/10/2024,0,214172,48335,0,0,17062,4407,18446,176912,821851,0,25,21451,73483,92336,430776,139,1150,146126,79,19595,9,978,8123,129,1,mail_incoming_traffic_summary,8,20241001-PRO-IM.json
02/10/2024,7,214155,48331,7,2,17048,4405,18443,176911,821842,4,21,21455,73466,92351,430785,131,1141,146130,72,19598,0,997,8117,118,8,mail_incoming_traffic_summary,16,20241002-PRO-IM.json
03/10/2024,9,214173,48345,1,0,17051,4413,18455,176918,821848,0,15,21448,73466,92349,430766,128,1158,146112,73,19603,1,984,8116,131,12,mail_incoming_traffic_summary,12,20241003-PRO-IM.json
04/10/2024,0,214154,48336,0,9,17048,4410,18457,176912,821843,0,21,21462,73467,92342,430774,129,1151,146113,69,19587,6,982,8122,131,5,mail_incoming_traffic_summary,16,20241004-PRO-IM.json
05/10/2024,9,214154,48326,0,0,17054,4407,18442,176902,821838,9,19,21459,73477,92349,430777,144,1144,146120,60,19601,10,982,8120,124,0,mail_incoming_traffic_summary,12,20241005-PRO-IM.json
06/10/2024,0,214158,48341,10,11,17048,4412,18442,176904,821843,0,12,21461,73482,92335,430770,127,1150,146119,76,19600,9,990,8112,118,8,mail_incoming_traffic_summary,13,20241006-PRO-IM.json
07/10/2024,5,214172,48337,7,0,17054,4409,18456,176903,821843,0,13,21451,73486,92341,430769,145,1156,146129,70,19605,0,992,8112,118,0,mail_incoming_traffic_summary,10,20241007-PRO-IM.json
08/10/2024,8,214158,48337,0,9,17055,4415,18454,176902,821849,0,25,21464,73470,92332,430774,141,1149,146119,62,19601,0,993,8123,129,0,mail_incoming_traffic_summary,1,20241008-PRO-IM.json
09/10/2024,9,214157,48333,10,0,17062,4411,18455,176902,821852,0,22,21453,73474,92335,430770,134,1144,146115,73,19604,9,992,8115,119,8,mail_incoming_traffic_summary,7,20241009-PRO-IM.json
10/10/2024,1,214171,48337,0,0,17064,4412,18451,176914,821856,8,27,21451,73468,92347,430768,129,1160,146129,73,19592,0,979,8121,130,0,mail_incoming_traffic_summary,5,20241010-PRO-IM.json
11/10/2024,2,214160,48341,0,0,17055,4411,18456,176905,821856,0,26,21453,73469,92335,430767,131,1152,146125,64,19594,10,984,8105,127,12,mail_incoming_traffic_summary,16,20241011-PRO-IM.json
12/10/2024,0,214163,48333,0,3,17051,4406,18455,176909,821840,0,12,21446,73466,92337,430777,139,1158,146121,64,19599,4,989,8106,114,0,mail_incoming_traffic_summary,12,20241012-PRO-IM.json
13/10/2024,2,214168,48336,0,3,17057,4404,18455,176910,821845,0,24,21455,73485,92333,430774,137,1152,146129,77,19590,1,982,8109,129,0,mail_incoming_traffic_summary,0,20241013-PRO-IM.json
14/10/2024,5,214156,48345,6,0,17049,4399,18453,176899,821841,1,23,21465,73476,92338,430783,145,1152,146115,80,19597,0,997,8111,120,8,mail_incoming_traffic_summary,0,20241014-PRO-IM.json
15/10/2024,8,214174,48338,7,0,17065,4411,18456,176908,821839,4,27,21447,73486,92344,430780,131,1151,146117,69,19591,2,993,8110,126,2,mail_incoming_traffic_summary,0,20241015-PRO-IM.json
16/10/2024,1,214160,48326,0,0,17056,4409,18448,176901,821857,5,16,21451,73484,92340,430767,127,1147,146123,61,19603,0,989,8107,118,12,mail_incoming_traffic_summary,12,20241016-PRO-IM.json
17/10/2024,0,214154,48326,10,5,17048,4398,18456,176904,821842,1,31,21458,73478,92343,430767,143,1141,146122,80,19604,10,991,8120,120,0,mail_incoming_traffic_summary,0,20241017-PRO-IM.json
18/10/2024,0,214167,48338,0,0,17065,4406,18456,176918,821850,0,24,21453,73480,92335,430768,128,1156,146110,65,19602,0,981,8116,114,10,mail_incoming_traffic_summary,1,20241018-PRO-IM.json
19/10/2024,0,214154,48329,7,4,17061,4409,18454,176906,821847,6,16,21458,73471,92347,430780,143,1141,146125,62,19591,9,997,8109,111,0,mail_incoming_traffic_summary,3,20241019-PRO-IM.json
20/10/2024,4,214157,48346,0,7,17061,4402,18444,176903,821852,2,24,21457,73476,92339,430782,146,1150,146114,66,19593,0,991,8121,129,0,mail_incoming_traffic_summary,12,20241020-PRO-IM.json
21/10/2024,10,214158,48346,5,11,17059,4398,18459,176900,821849,4,26,21446,73466,92334,430774,128,1144,146112,67,19604,7,977,8108,117,0,mail_incoming_traffic_summary,8,20241021-PRO-IM.json
22/10/2024,0,214155,48338,9,0,17051,4410,18460,176911,821858,0,28,21450,73466,92351,430781,131,1153,146116,74,19600,0,981,8105,123,2,mail_incoming_traffic_summary,2,20241022-PRO-IM.json
23/10/2024,0,214169,48342,9,6,17052,4416,18449,176908,821857,4,29,21454,73483,92349,430782,131,1146,146119,67,19602,8,986,8120,121,0,mail_incoming_traffic_summary,7,20241023-PRO-IM.json
24/10/2024,0,214173,48332,0,0,17058,4401,18449,176909,821854,5,12,21456,73469,92338,430768,129,1143,146124,65,19605,1,989,8111,125,7,mail_incoming_traffic_summary,8,20241024-PRO-IM.json
25/10/2024,0,214160,48345,0,8,17060,4413,18455,176915,821847,0,26,21452,73481,92341,430768,136,1148,146122,63,19598,0,981,8105,131,11,mail_incoming_traffic_summary,11,20241025-PRO-IM.json
26/10/2024,0,214165,48337,3,0,17053,4397,18454,176905,821857,6,25,21449,73468,92351,430774,142,1150,146120,77,19595,0,981,8124,113,5,mail_incoming_traffic_summary,5,20241026-PRO-IM.json
27/10/2024,2,214172,48327,4,7,17066,4409,18451,176909,821844,0,23,21466,73474,92346,430773,129,1161,146118,71,19585,6,988,8109,124,0,mail_incoming_traffic_summary,0,20241027-PRO-IM.json
28/10/2024,9,214158,48337,5,4,17047,4399,18456,176899,821854,3,25,21449,73476,92335,430769,139,1145,146119,73,19595,0,980,8121,113,6,mail_incoming_traffic_summary,16,20241028-PRO-IM.json
29/10/2024,0,214173,48332,4,0,17064,4398,18446,176907,821841,0,21,21449,73466,92337,430771,135,1153,146110,74,19590,5,980,8115,119,9,mail_incoming_traffic_summary,12,20241029-PRO-IM.json
30/10/2024,9,214172,48328,0,0,17049,4401,18450,176905,821858,6,31,21459,73473,92339,430767,126,1154,146121,67,19602,5,985,8114,126,7,mail_incoming_traffic_summary,11,20241030-PRO-IM.json
31/10/2024,0,214155,48337,0,7,17055,4411,18456,176914,821853,10,30,21452,73480,92347,430782,142,1150,146121,62,19585,3,989,8117,120,5,mail_incoming_traffic_summary,13,20241031-PRO-IM.json
01/11/2024,2,214164,48329,0,0,17048,4410,18453,176909,821841,0,17,21447,73476,92336,430783,135,1160,146121,80,19592,0,987,8109,119,0,mail_incoming_traffic_summary,12,20241101-PRO-IM.json
02/11/2024,0,214171,48327,7,1,17065,4397,18449,176899,821838,0,19,21466,73469,92345,430766,132,1153,146118,78,19603,1,984,8107,116,0,mail_incoming_traffic_summary,2,20241102-PRO-IM.json
03/11/2024,0,214158,48346,11,1,17049,4415,18452,176910,821843,5,13,21454,73474,92342,430780,127,1154,146120,61,19593,8,989,8107,130,5,mail_incoming_traffic_summary,14,20241103-PRO-IM.json
04/11/2024,7,214169,48335,10,0,17064,4409,18457,176918,821847,9,31,21462,73482,92346,430773,145,1147,146115,80,19586,3,986,8118,121,10,mail_incoming_traffic_summary,0,20241104-PRO-IM.json
05/11/2024,0,214165,48333,0,0,17065,4400,18453,176911,821843,0,19,21446,73481,92345,430778,126,1147,146127,78,19593,0,988,8125,131,6,mail_incoming_traffic_summary,1,20241105-PRO-IM.json
06/11/2024,4,214160,48333,1,0,17062,4416,18459,176918,821857,0,26,21463,73483,92346,430772,146,1152,146114,73,19602,0,989,8116,116,0,mail_incoming_traffic_summary,0,20241106-PRO-IM.json
07/11/2024,4,214162,48332,6,0,17048,4409,18445,176906,821842,2,14,21459,73467,92338,430772,130,1149,146127,76,19603,8,984,8111,112,3,mail_incoming_traffic_summary,12,20241107-PRO-IM.json
08/11/2024,0,214172,48346,1,0,17057,4398,18448,176917,821838,0,27,21465,73480,92338,430776,145,1156,146121,78,19601,3,990,8123,116,0,mail_incoming_traffic_summary,5,20241108-PRO-IM.json
09/11/2024,0,214165,48342,0,0,17048,4411,18450,176898,821839,0,23,21453,73485,92350,430767,137,1152,146126,77,19597,10,996,8105,114,5,mail_incoming_traffic_summary,8,20241109-PRO-IM.json
10/11/2024,9,214165,48330,7,6,17056,4397,18456,176918,821841,0,25,21448,73472,92331,430777,144,1160,146117,60,19598,0,990,8108,131,0,mail_incoming_traffic_summary,13,20241110-PRO-IM.json
11/11/2024,9,214171,48339,2,0,17061,4398,18459,176903,821853,10,12,21448,73477,92339,430781,140,1150,146126,77,19593,0,977,8124,118,9,mail_incoming_traffic_summary,12,20241111-PRO-IM.json
12/11/2024,8,214161,48330,9,9,17048,4402,18450,176902,821840,8,23,21464,73466,92349,430768,126,1145,146124,63,19604,0,992,8113,118,6,mail_incoming_traffic_summary,10,20241112-PRO-IM.json
